ID;income;age;gender;education_level
42964;40291.732381128764;27;M;2.0
53378;40291.72178956235;27;F;2.0
44282;40291.52727867401;36;M;2.0
59494;40291.52563742123;41;F;2.0
221;40291.41475737381;39;F;1.0
34487;96913.04776061875;40;F;1.0
93308;40291.169971749194;35;M;1.0
1718;40291.10268129282;42;F;3.0
21147;40290.9398709112;25;F;2.0
34807;40290.883183206926;37;M;2.0
31794;40290.56430193856;32;F;3.0
81956;40290.169035692634;42;F;1.0
6055;40290.15871598342;28;M;3.0
50311;40290.02101097443;38;M;2.0
32923;40289.35952569595;39;M;2.0
51535;40289.11741826887;31;F;2.0
88888;40288.065173405885;41;M;1.0
55978;40288.04093116086;29;M;2.0
37389;40287.79115325082;35;M;2.0
34060;40287.726227441664;27;M;2.0
80384;40287.625502097384;39;M;2.0
3976;40287.58603145677;24;M;1.0
54602;40287.10947881705;22;M;1.0
32146;40286.813046061565;31;M;1.0
97703;40286.4837137215;26;M;3.0
46525;40286.3914783929;38;F;2.0
10716;40286.24942421101;31;M;2.0
60360;40286.012640257635;43;M;2.0
12495;40285.97973157118;43;M;2.0
4367;40285.80784073516;19;M;0.0
67924;40285.78908145258;34;M;1.0
83726;40285.59610637452;44;M;2.0
46756;40285.393805305226;28;M;2.0
42267;40284.50572388274;32;F;2.0
56430;40284.086604216885;35;M;2.0
90577;40283.855526987674;41;M;2.0
73962;40283.36456765302;34;M;1.0
69342;40283.137130832794;25;M;2.0
4980;40282.99403570713;28;F;2.0
61941;88406.34115568794;44;F;3.0
77773;40282.69336273762;42;F;2.0
47179;40282.36613436146;36;M;2.0
28622;40282.269134339964;37;F;2.0
67966;40282.2588465462;44;M;1.0
73463;40282.207660339634;38;M;2.0
62256;40281.58777320287;21;M;2.0
66360;40280.71231398157;29;M;2.0
70681;40280.64658609873;29;F;1.0
23388;40280.61477195456;42;F;2.0
72029;40280.40670063442;40;M;3.0
2267;40280.28017241223;28;M;2.0
70021;40280.06969915562;29;F;1.0
93858;40279.94200075077;42;M;2.0
54402;40279.913671798226;42;F;2.0
66141;40279.83887327147;30;F;2.0
52507;40279.83810435508;39;F;2.0
76675;40279.443065403655;36;F;2.0
54708;40279.42281698059;40;M;3.0
51065;40278.03639211888;42;F;1.0
60210;40277.741065809816;27;M;2.0
25270;40277.22039091507;22;F;2.0
78423;40277.18365285167;42;F;2.0
792;40276.75812400549;44;M;1.0
30019;40275.56683629199;33;F;1.0
59550;40274.404709254384;34;M;2.0
47294;40274.31457955122;36;M;0.0
41679;40274.143837675416;36;F;1.0
94977;40274.05336396188;26;M;2.0
89933;40273.524645417514;28;M;3.0
11953;40273.28339850484;35;M;1.0
4018;40273.13944313486;23;M;3.0
49736;40272.70120357908;24;F;1.0
43268;40272.416231017465;33;M;3.0
39452;72659.42486453199;44;F;2.0
52837;40271.825364552365;27;M;2.0
8400;40271.6423467327;37;M;1.0
92521;40271.24163197131;34;M;1.0
75619;40270.878013596855;30;M;1.0
35287;40270.4823443645;30;F;2.0
2516;40270.40357128382;43;M;2.0
85387;40270.39329933485;36;M;2.0
14875;40270.26317432823;41;M;2.0
82566;40270.07144339805;35;F;2.0
56147;40270.0043781137;33;M;2.0
46437;40269.34816021524;30;F;2.0
73702;40269.29686122473;43;F;2.0
90158;40268.7409822405;25;M;0.0
92665;40267.82768988147;33;M;1.0
39220;40267.24915818868;26;M;3.0
26607;40267.24109954474;33;M;1.0
76914;40266.90244468173;38;F;2.0
7590;40266.82881714926;38;M;1.0
24640;40266.192605846394;27;M;1.0
64467;40266.09748340128;38;M;3.0
87529;40265.490176414154;41;F;2.0
61754;40265.0712564143;44;M;1.0
3938;40264.76036139332;26;M;3.0
80260;40264.60551206342;38;F;1.0
32276;40264.44786899155;38;F;2.0
42325;40263.85978883299;25;F;1.0
72793;40263.76308538791;28;F;2.0
25601;40263.40307943063;18;M;3.0
22508;40263.041607942534;32;M;2.0
35232;40262.18853527949;41;M;0.0
34410;40261.85177757063;28;M;1.0
21942;40261.56508800867;36;F;2.0
8692;40261.54784000802;34;M;2.0
123;40261.05480322676;35;M;1.0
14274;40260.877571862315;27;M;2.0
94703;40260.62654424107;28;F;3.0
33056;40260.09418122968;30;M;1.0
3070;40259.938172651855;44;M;1.0
1444;40259.55668195094;28;M;2.0
17522;40258.985663107174;41;F;1.0
94660;40258.843744801474;39;M;3.0
20747;40258.669463060156;30;M;1.0
82456;40258.230363116854;36;M;2.0
5342;40256.91937606434;25;F;2.0
47141;40256.86006787586;39;F;0.0
12044;40256.42119788343;30;F;0.0
71908;40255.632886135914;42;M;1.0
15987;40255.52600563637;30;F;1.0
79993;40255.11942543738;30;F;1.0
54586;40254.881066540824;38;M;2.0
48336;40254.820573987294;38;F;1.0
52276;40254.57690000159;37;F;2.0
16859;40254.46272615595;23;F;1.0
65083;40254.45034174258;23;F;2.0
24721;40254.25890940082;34;M;3.0
18011;40254.2008417182;40;F;3.0
2549;40254.18914957829;34;F;3.0
5138;40254.025653744065;28;M;1.0
97195;40254.00340566101;43;M;2.0
25084;40254.00254831759;39;F;2.0
52384;40253.95544793211;38;M;0.0
69540;40253.80479228302;19;M;2.0
85306;40253.76451651532;38;F;3.0
42730;40253.25192190392;37;M;3.0
44404;40253.11763494996;36;F;0.0
29892;40252.9934689168;36;M;2.0
78320;40252.956547582915;36;F;3.0
45374;40252.79352270275;23;M;2.0
92103;40252.28041267832;26;M;0.0
20631;40251.542830016326;34;F;2.0
22647;40251.12533800456;28;M;1.0
16696;40251.03163535576;32;F;2.0
39812;40250.81969470159;31;F;2.0
56002;40250.50122668289;41;M;2.0
51812;40250.471558129015;33;M;1.0
64140;40250.21521011934;39;F;2.0
78542;40249.767432674395;31;F;1.0
68045;40249.27167161113;28;M;1.0
56575;40249.11879482418;28;M;2.0
49754;40249.05072290373;25;M;2.0
65273;40248.70573699623;36;M;1.0
52732;40248.68458320871;33;M;2.0
81687;40248.356418320305;43;M;2.0
29994;40247.31279896486;33;M;1.0
24593;75544.77042095938;49;M;2.0
7918;40246.665669121045;39;F;0.0
546;40246.27528055157;39;M;2.0
34550;40246.18581332762;37;M;2.0
40745;40245.80342299738;19;M;0.0
84160;40245.749194808144;35;F;3.0
61620;40244.984085431155;36;F;2.0
67813;40244.93410540708;33;F;2.0
65693;40244.84826764474;44;M;1.0
64805;40244.77663316384;34;M;3.0
12367;40244.34466363086;26;F;0.0
15441;40243.82923645191;26;F;1.0
74058;40243.74818263901;37;M;2.0
32752;40243.73165401767;31;F;2.0
95575;40243.461459467464;30;M;2.0
83342;40243.3841942244;38;M;1.0
43991;40242.620843997836;25;F;1.0
6302;40241.642858833184;28;M;3.0
44098;40241.61322647771;34;M;1.0
52425;40241.46437964575;27;F;1.0
49416;40241.32265086043;18;F;1.0
97791;40241.119632711685;39;F;2.0
30078;40241.041737511834;33;F;2.0
88805;40240.50541967894;25;M;2.0
67668;40240.152089785224;21;F;1.0
50689;40239.26912966537;20;M;2.0
84195;40239.230954359045;34;F;3.0
99761;40238.52119326317;27;M;2.0
80633;40238.40165027329;44;F;2.0
11444;40238.3830536663;29;M;3.0
15351;40238.06184539522;26;F;1.0
39212;40237.714012808014;25;M;1.0
33923;40237.374214006246;33;F;1.0
74092;40237.37381382669;20;M;2.0
47088;40236.55900001466;42;F;2.0
8490;40236.42349360908;22;M;3.0
86406;40236.26770827317;42;M;2.0
15912;40235.85591067109;25;M;1.0
74909;40235.779158071324;32;F;2.0
60911;40235.5763532331;35;M;2.0
34524;40235.51788271433;43;F;3.0
64206;40235.38865220388;41;F;2.0
85950;40235.33811594727;40;M;2.0
60436;40234.82605437648;26;M;1.0
98061;40234.80213570779;37;M;1.0
57345;40234.51736056884;44;F;1.0
28489;40234.46833247618;31;F;1.0
27821;40234.43135050341;40;F;2.0
98835;40234.42642664016;25;M;1.0
80105;40233.20416765513;35;F;2.0
21391;40232.99007698521;30;M;1.0
8772;40232.49198195866;29;M;1.0
70645;40232.109743276276;28;M;2.0
29616;80989.83218111165;44;F;2.0
67729;40231.59566125136;40;M;1.0
69630;67205.29583131046;44;M;1.0
76759;40231.413733101836;39;F;2.0
68850;40231.218528056444;34;F;1.0
54844;40231.171918554755;39;F;1.0
43728;40230.7141967546;25;F;2.0
44320;40230.59777583716;37;M;2.0
14696;40230.56540758561;41;F;2.0
5357;40230.491529999665;30;M;2.0
44564;40230.23474026754;20;M;1.0
18315;40229.973921145225;29;M;1.0
44310;40229.859954009626;37;M;1.0
45209;40229.45818046801;40;F;1.0
83465;40229.369218948785;40;M;2.0
25860;40229.27121540007;38;F;2.0
68471;40229.25556170333;24;M;2.0
24059;40229.150603474205;38;F;3.0
62380;40229.09202625501;25;F;2.0
13416;40228.85624235219;30;F;0.0
16722;40228.62672842219;36;F;1.0
72533;40228.58764319579;39;M;1.0
26734;40228.156285204626;31;F;1.0
37633;40228.09832752898;28;M;3.0
17821;40226.98652095652;23;M;2.0
63460;40226.93725784559;31;F;1.0
36427;40226.74950441157;27;F;3.0
26830;40226.33670305853;34;M;2.0
69604;40226.05917217966;34;F;1.0
8870;40225.96213081082;19;F;2.0
66983;40225.81384889833;20;M;0.0
32493;40225.79838378488;29;F;3.0
73135;40225.717727035;29;F;3.0
43672;40225.636948781954;20;F;0.0
41273;40225.48867220866;29;M;1.0
46895;40225.44732758195;40;M;1.0
45430;40225.17506409684;42;F;2.0
95623;40225.142620154074;38;M;2.0
46966;40224.92210739017;35;M;2.0
47176;40223.535925872966;37;F;1.0
10164;40221.923191386486;38;F;2.0
70142;40221.80153920756;26;F;1.0
21993;40221.73499046292;24;F;1.0
80136;84773.08349534756;42;F;1.0
2527;40221.468497927934;19;M;1.0
49961;40221.28320003972;25;F;
88862;40221.19845446561;32;M;1.0
2262;40221.131122432926;25;M;1.0
36516;40221.031198194374;40;M;1.0
69206;40221.00389721305;23;M;0.0
72778;40220.8245146394;37;M;1.0
97773;40220.629574663326;35;F;2.0
27002;40219.693645683205;37;F;2.0
80399;40219.19880596427;34;M;3.0
75715;40219.14910637784;29;M;3.0
11169;40218.85121922121;38;M;2.0
84873;40217.56690233877;29;F;1.0
76697;40217.41387844672;27;M;2.0
18789;40217.372384980095;26;M;2.0
73349;40217.25187339035;23;M;2.0
96515;40217.14846061294;20;M;3.0
26884;40216.818675442315;31;M;1.0
56500;40216.45829592249;24;F;2.0
11105;40216.0458947925;33;M;3.0
46242;40216.00566693604;24;F;2.0
11522;40214.70891558457;43;M;2.0
28789;40214.44396109821;28;M;0.0
64715;40213.7753481793;25;M;1.0
93821;40213.28874936869;25;F;2.0
18479;40213.27421674541;27;M;2.0
8439;40213.14368544913;30;F;2.0
58445;40213.10373119201;34;M;1.0
78176;40212.68598844882;32;F;1.0
16970;40212.436475165654;28;M;1.0
85573;40211.90773062697;18;M;2.0
78192;40211.199083169966;20;F;2.0
50074;40210.44565746447;24;F;1.0
46828;40210.376511479306;18;M;2.0
7624;40210.30063453027;22;M;1.0
10411;40209.97097747371;24;F;1.0
39192;40209.944776551136;27;F;2.0
71666;40209.2134058257;37;F;1.0
501;40208.94966861962;36;F;2.0
90013;40208.859614919005;26;M;2.0
80483;40208.065762230806;44;F;2.0
26557;40208.01164523738;23;F;2.0
87944;40207.9917177463;26;M;0.0
67425;40207.92119834563;40;F;2.0
71425;40207.918214784615;43;M;2.0
29535;40207.87758386398;41;M;1.0
34344;40207.44490040916;23;F;2.0
4757;40207.357133499536;35;M;1.0
7790;40207.05613808562;38;M;1.0
12277;40207.02917327285;42;M;3.0
18356;40206.8836570687;44;F;1.0
6151;40206.54868317192;41;M;2.0
14315;40205.7564158569;34;M;3.0
40607;40205.526226170485;27;F;2.0
35020;40205.11727580885;30;M;3.0
67903;40204.87186985911;30;M;1.0
89522;40204.29517237791;36;M;2.0
58331;40204.1780552901;19;F;1.0
73241;40204.09479693237;36;M;1.0
40701;40203.774524957575;33;F;1.0
27627;40203.625199023656;34;F;1.0
72299;40203.50788182453;37;M;2.0
72473;40203.21776855245;25;F;2.0
89672;40203.18861223821;44;M;0.0
63336;40202.77258423029;29;F;1.0
92134;40202.632100617426;29;F;2.0
14896;40202.37010736207;37;M;2.0
10721;40202.3432601947;24;F;3.0
70623;40202.26222275184;41;M;2.0
37482;40202.03414176448;31;F;2.0
97274;40201.46343064047;19;F;2.0
94463;40201.32837561597;25;M;3.0
88930;40201.01738879364;38;F;2.0
98563;40200.6249010218;22;F;1.0
92812;40200.356423780424;35;M;2.0
94903;40200.30102002044;27;M;2.0
31321;40200.05701061041;35;M;2.0
74440;40199.95686853505;30;F;3.0
63420;40199.894011261895;38;M;1.0
94082;40199.16193954255;44;F;2.0
54399;40198.70725322703;32;M;2.0
8599;40198.621471346516;44;M;1.0
31119;40198.5074888842;29;M;2.0
7454;40198.485028794676;29;M;1.0
87411;40198.26346804592;43;M;3.0
74844;40197.75343275392;42;F;2.0
99410;40197.48173193591;36;M;3.0
8022;40197.28864627853;35;M;2.0
14518;40196.947914535966;41;F;0.0
83054;40196.90779916953;31;M;2.0
96104;40196.766720834676;33;M;3.0
98754;40196.531927649165;27;F;2.0
89503;40195.71078946435;38;F;1.0
32444;40195.416756429826;35;M;2.0
91902;85314.74243873049;42;F;2.0
32477;40194.951893213605;41;M;2.0
34791;40194.74069702974;31;M;1.0
67272;40194.58923459479;28;M;1.0
82868;40194.49928762247;28;M;1.0
29468;40194.238671536354;38;M;1.0
87790;40194.06745516482;39;M;2.0
70038;40193.94374518265;32;F;1.0
29855;40193.74640460914;35;F;2.0
19238;40193.64158794632;27;F;1.0
19603;40193.63069653378;25;M;2.0
99465;40193.62607710926;25;F;2.0
52804;40193.29236689857;43;F;
30179;40193.251677930166;29;M;2.0
61712;40193.20358642668;35;M;2.0
75469;40193.06526312148;32;M;2.0
82000;40192.13716298866;22;F;2.0
896;40192.13399404807;36;F;2.0
29339;40191.8208123902;41;M;0.0
71307;40191.76495128348;26;M;1.0
46044;40191.554421052424;29;M;2.0
33880;40191.4412226608;26;F;2.0
39578;40191.24892468746;41;F;2.0
98529;40191.05540047562;41;F;2.0
38420;40190.93468506497;36;F;
69046;40190.81701078982;29;F;2.0
14037;40190.73749181216;33;M;1.0
19887;40190.59182818262;36;M;0.0
56600;40190.468095790995;29;F;3.0
51921;40189.947020712;39;F;1.0
16286;40189.512332655504;37;F;1.0
15211;40189.31066434589;42;F;2.0
50987;40189.200797255486;33;M;1.0
56404;40188.537175082674;30;F;2.0
73271;40188.4615188464;23;F;1.0
73773;40188.27370369329;35;F;2.0
39815;40188.10013591781;42;M;2.0
40780;40187.922221704706;37;F;1.0
41443;40187.90279447166;23;M;2.0
83260;40187.868541216194;43;M;1.0
60688;40187.70876204852;42;F;3.0
91995;40187.505641338365;33;F;2.0
29823;40187.260819593816;30;M;2.0
80354;40187.21380145695;34;M;3.0
27051;40186.89949063853;34;M;1.0
92229;40186.89873426498;42;M;3.0
40449;40186.65628305859;38;F;1.0
92715;40186.38085212354;28;F;1.0
17059;40186.3628831905;36;F;3.0
23454;40186.30965216911;38;F;1.0
12272;40186.21660794141;34;M;1.0
59937;40185.97426354267;33;F;1.0
92065;40184.84575520884;22;M;1.0
5582;40184.53909918132;44;F;2.0
76890;40184.343773412416;32;M;1.0
30640;40183.644082817606;26;M;1.0
9852;40183.30769476151;42;M;2.0
30335;40183.16865041373;39;M;3.0
33045;40183.135569119324;29;F;1.0
10027;40182.95349418203;31;F;1.0
81861;40182.76761856162;33;M;1.0
88304;40182.55137003311;44;M;2.0
89053;40182.54746424934;31;M;1.0
42395;40181.93604291722;26;M;2.0
71953;40181.89579393081;43;F;1.0
51010;40181.80080964896;33;M;2.0
65332;40181.64239250087;33;M;2.0
7898;40181.55677525043;19;F;2.0
29834;40181.21598484545;20;F;2.0
49148;40181.10626336262;29;M;1.0
31964;40180.923762398415;19;F;1.0
4486;40180.9173001641;40;F;1.0
84905;40180.645549670284;27;F;1.0
22502;40180.29216218129;34;M;1.0
99114;40180.10786476091;44;M;1.0
14815;40179.99734911556;21;M;2.0
23165;40179.879014607846;22;M;2.0
21260;40179.83162698134;18;F;2.0
17913;40179.35298335598;35;M;2.0
59254;40178.831242880464;44;F;3.0
72213;40178.41312242788;42;M;2.0
31594;40177.85966534095;36;F;1.0
64668;40177.501430209326;29;M;1.0
98323;40177.35235704086;24;M;1.0
49721;40177.10444245199;26;M;2.0
55923;40177.035948524324;31;F;1.0
56452;40176.8526365469;25;M;3.0
98388;40176.35463234215;27;M;3.0
20325;40176.14463476555;25;F;1.0
28176;40176.12160179403;35;M;1.0
4728;40175.77038882067;26;M;1.0
99448;40175.46115156137;40;F;3.0
16419;40175.22232174797;29;F;3.0
83952;40175.010135377495;30;M;0.0
88485;40174.88744546494;29;M;1.0
69688;40174.84225094702;30;F;2.0
41054;40174.6258455018;24;M;2.0
79931;40174.340349031576;29;F;1.0
59766;40174.28995172924;21;M;0.0
27732;40174.243340706205;42;F;2.0
3411;40174.192896355;33;M;2.0
27281;40173.98491976221;39;F;2.0
47976;40173.973688273654;20;F;3.0
83688;40173.93948969762;19;F;2.0
58036;40173.90781597053;44;F;2.0
54902;40173.79176968527;37;F;1.0
8954;40173.67479630542;43;F;1.0
18494;40173.479001180465;25;F;1.0
7871;40173.28299189535;43;F;2.0
97644;40173.2411565344;23;F;2.0
76989;40172.953133492396;42;F;1.0
77224;40172.80661964247;27;M;2.0
82270;40172.6241151267;28;F;3.0
2111;40171.718532675906;43;F;3.0
35223;40171.295560519684;31;F;2.0
78323;40170.82086376535;34;M;0.0
85975;40170.646333455;37;F;0.0
71925;40170.160631914536;38;F;3.0
28635;40170.110541022004;35;F;1.0
38531;40169.53444142929;34;F;1.0
67437;40169.31570157901;32;F;2.0
90095;40169.03978571212;31;F;2.0
82359;40168.92724546436;42;F;2.0
46275;40168.73334830327;23;F;1.0
98590;40168.70130071789;32;F;2.0
62089;40168.514330878184;21;M;2.0
49937;40168.077200612905;38;F;2.0
15072;40167.69256623068;33;F;2.0
22344;40167.6482997443;42;F;1.0
57776;40167.63189176935;32;M;2.0
65509;40167.070020439205;41;M;2.0
75780;40166.89202612672;35;F;2.0
22570;40166.24078249982;41;M;2.0
79392;40166.01689763263;29;F;3.0
51726;40165.6829854877;40;F;1.0
46354;40165.51682179644;27;F;3.0
48252;40164.910626638855;29;M;2.0
20779;40163.944109318894;28;M;3.0
77446;40163.80545689818;36;F;2.0
57349;40163.668807265116;36;M;1.0
26130;40163.28231532446;35;F;2.0
59804;40163.17981657072;32;F;1.0
50755;40162.94759952705;28;F;2.0
23684;40162.84023116936;35;F;2.0
38830;40161.66251356045;33;M;2.0
95386;40161.65283482389;34;M;3.0
33857;40161.12212471736;22;F;3.0
91835;40160.10759970431;36;F;2.0
8268;40159.81743700714;27;F;1.0
54879;40159.101432875104;30;M;2.0
94237;40158.86657186454;31;F;2.0
2855;40158.45742299904;25;F;2.0
77089;40158.42102898528;31;M;1.0
5576;40157.51776895179;31;M;0.0
25896;40157.432246367905;24;F;3.0
88904;40157.01625694448;31;M;3.0
31584;40156.99897688161;42;F;1.0
7934;40156.33416434147;43;F;2.0
96414;40155.375419664575;25;F;1.0
68252;40155.35081255152;36;M;3.0
28441;40155.229205868396;27;F;1.0
27061;40155.116658092025;38;M;3.0
3542;40154.59644630984;44;F;0.0
49694;40154.4298266175;25;F;1.0
40008;40153.90032357925;29;F;3.0
74061;40153.744613964685;29;M;1.0
11670;40153.706794937454;28;M;2.0
99961;40153.124958534056;37;M;1.0
92298;40152.809454936105;40;M;2.0
10180;40152.661264571885;38;F;2.0
42671;40152.47303695983;30;M;2.0
48567;40152.31634997662;31;M;1.0
53725;40152.2516038911;31;M;2.0
94839;40151.46151291208;22;F;2.0
86714;40151.111015926814;33;F;2.0
48391;40151.03323609218;23;F;2.0
65787;40150.68813588426;38;F;2.0
17116;40150.61386942339;35;M;1.0
35433;40150.60184533101;42;M;3.0
73520;40150.191951500376;25;F;2.0
49083;40150.19158412636;39;M;2.0
54028;40150.02696258965;35;M;2.0
87729;40149.78759519407;30;M;1.0
68642;40149.4897476456;22;M;2.0
73265;40149.38897035831;25;F;1.0
57743;40149.15006033225;20;F;2.0
33583;40148.902755520925;41;F;1.0
56686;40148.33251484057;25;F;3.0
16830;40147.85822430734;41;F;2.0
85215;40147.67505185804;26;M;2.0
67922;40147.37801493362;19;M;3.0
88761;40147.089279103304;34;F;1.0
20194;40146.989553708816;33;M;2.0
23847;40146.85062937738;21;M;2.0
14267;40146.61967522563;25;F;3.0
16516;40146.47053848469;42;F;3.0
54003;40146.106863575544;36;M;1.0
62045;40145.69717012336;36;M;2.0
58571;40145.50906066106;30;F;2.0
85227;40144.86774071443;36;M;1.0
3884;40144.83512293511;43;F;1.0
99677;40143.7849113717;31;M;1.0
99324;40143.25911105299;29;M;1.0
65860;40142.85283987331;35;M;2.0
13780;40142.62299978793;39;M;1.0
86162;113882.477365525;46;M;3.0
83405;40142.28890328503;31;F;0.0
70290;40142.0821521236;44;F;1.0
10656;40141.73177658552;25;M;1.0
56794;40141.48664366087;28;F;3.0
26034;40141.0064131295;33;M;2.0
72094;40140.7132718847;36;M;1.0
66883;40140.335550114374;38;F;2.0
66907;40140.03798569979;36;M;2.0
7095;40139.900210705295;27;F;1.0
8867;40139.64101648785;35;F;1.0
79659;40139.07920695472;42;F;3.0
40963;40138.84948125956;30;M;2.0
39694;40138.84935743895;44;M;1.0
55070;40138.79794935215;26;M;1.0
52200;40138.6957925964;36;F;3.0
79134;40138.655500653585;30;F;3.0
37895;40138.63161753478;41;F;2.0
24155;40138.33109747257;30;F;2.0
64984;40138.19009217469;22;M;2.0
58395;40137.90069850791;36;F;0.0
5507;40137.7013660677;32;M;2.0
10742;40137.52134236516;20;M;1.0
80563;40137.501690990335;32;F;2.0
38006;40137.42576187859;26;M;1.0
24340;40137.30985754354;26;M;1.0
58941;40137.29638658059;18;M;3.0
51449;40137.07461398667;32;F;1.0
9562;40137.01871655554;38;F;2.0
81463;40136.929802564795;24;M;2.0
13099;40136.13256651658;27;F;1.0
